 0.000000e+00  5.000000e-01  0.000000e+00  5.000000e-01  0.000000e+00 -1.397833e-03 
 1.000000e-13  5.000000e-01  1.000000e-13  5.002000e-01  1.000000e-13 -1.227814e-03 
 2.000000e-13  5.000000e-01  2.000000e-13  5.004000e-01  2.000000e-13 -1.181070e-03 
 4.000000e-13  5.000000e-01  4.000000e-13  5.008000e-01  4.000000e-13 -1.153188e-03 
 8.000000e-13  5.000000e-01  8.000000e-13  5.016000e-01  8.000000e-13 -1.164666e-03 
 1.600000e-12  5.000000e-01  1.600000e-12  5.032000e-01  1.600000e-12 -1.152361e-03 
 3.200000e-12  5.000000e-01  3.200000e-12  5.064000e-01  3.200000e-12 -1.154442e-03 
 6.400000e-12  5.000000e-01  6.400000e-12  5.128000e-01  6.400000e-12 -1.135162e-03 
 1.000000e-11  5.000000e-01  1.000000e-11  5.200000e-01  1.000000e-11 -1.128846e-03 
 1.064000e-11  5.000000e-01  1.064000e-11  5.200000e-01  1.064000e-11 -1.347478e-03 
 1.192000e-11  5.000000e-01  1.192000e-11  5.200000e-01  1.192000e-11 -1.372502e-03 
 1.448000e-11  5.000000e-01  1.448000e-11  5.200000e-01  1.448000e-11 -1.348931e-03 
 1.960000e-11  5.000000e-01  1.960000e-11  5.200000e-01  1.960000e-11 -1.369820e-03 
 2.984000e-11  5.000000e-01  2.984000e-11  5.200000e-01  2.984000e-11 -1.347660e-03 
 5.032000e-11  5.000000e-01  5.032000e-11  5.200000e-01  5.032000e-11 -1.369256e-03 
 9.128000e-11  5.000000e-01  9.128000e-11  5.200000e-01  9.128000e-11 -1.352672e-03 
 1.732000e-10  5.000000e-01  1.732000e-10  5.200000e-01  1.732000e-10 -1.381139e-03 
 2.732000e-10  5.000000e-01  2.732000e-10  5.200000e-01  2.732000e-10 -1.364111e-03 
 3.732000e-10  5.000000e-01  3.732000e-10  5.200000e-01  3.732000e-10 -1.385801e-03 
 4.732000e-10  5.000000e-01  4.732000e-10  5.200000e-01  4.732000e-10 -1.365080e-03 
 5.732000e-10  5.000000e-01  5.732000e-10  5.200000e-01  5.732000e-10 -1.385625e-03 
 6.732000e-10  5.000000e-01  6.732000e-10  5.200000e-01  6.732000e-10 -1.364848e-03 
 7.732000e-10  5.000000e-01  7.732000e-10  5.200000e-01  7.732000e-10 -1.385371e-03 
 8.732000e-10  5.000000e-01  8.732000e-10  5.200000e-01  8.732000e-10 -1.364713e-03 
 9.732000e-10  5.000000e-01  9.732000e-10  5.200000e-01  9.732000e-10 -1.385191e-03 
 1.073200e-09  5.000000e-01  1.073200e-09  5.200000e-01  1.073200e-09 -1.364618e-03 
 1.173200e-09  5.000000e-01  1.173200e-09  5.200000e-01  1.173200e-09 -1.385040e-03 
 1.273200e-09  5.000000e-01  1.273200e-09  5.200000e-01  1.273200e-09 -1.364550e-03 
 1.373200e-09  5.000000e-01  1.373200e-09  5.200000e-01  1.373200e-09 -1.384916e-03 
 1.473200e-09  5.000000e-01  1.473200e-09  5.200000e-01  1.473200e-09 -1.364506e-03 
 1.573200e-09  5.000000e-01  1.573200e-09  5.200000e-01  1.573200e-09 -1.384814e-03 
 1.673200e-09  5.000000e-01  1.673200e-09  5.200000e-01  1.673200e-09 -1.364482e-03 
 1.773200e-09  5.000000e-01  1.773200e-09  5.200000e-01  1.773200e-09 -1.384730e-03 
 1.873200e-09  5.000000e-01  1.873200e-09  5.200000e-01  1.873200e-09 -1.364473e-03 
 1.973200e-09  5.000000e-01  1.973200e-09  5.200000e-01  1.973200e-09 -1.384659e-03 
 2.073200e-09  5.000000e-01  2.073200e-09  5.200000e-01  2.073200e-09 -1.364476e-03 
 2.173200e-09  5.000000e-01  2.173200e-09  5.200000e-01  2.173200e-09 -1.384599e-03 
 2.273200e-09  5.000000e-01  2.273200e-09  5.200000e-01  2.273200e-09 -1.364488e-03 
 2.373200e-09  5.000000e-01  2.373200e-09  5.200000e-01  2.373200e-09 -1.384546e-03 
 2.473200e-09  5.000000e-01  2.473200e-09  5.200000e-01  2.473200e-09 -1.364505e-03 
 2.573200e-09  5.000000e-01  2.573200e-09  5.200000e-01  2.573200e-09 -1.384498e-03 
 2.673200e-09  5.000000e-01  2.673200e-09  5.200000e-01  2.673200e-09 -1.364527e-03 
 2.773200e-09  5.000000e-01  2.773200e-09  5.200000e-01  2.773200e-09 -1.384455e-03 
 2.873200e-09  5.000000e-01  2.873200e-09  5.200000e-01  2.873200e-09 -1.364552e-03 
 2.973200e-09  5.000000e-01  2.973200e-09  5.200000e-01  2.973200e-09 -1.384414e-03 
 3.073200e-09  5.000000e-01  3.073200e-09  5.200000e-01  3.073200e-09 -1.364580e-03 
 3.173200e-09  5.000000e-01  3.173200e-09  5.200000e-01  3.173200e-09 -1.384376e-03 
 3.273200e-09  5.000000e-01  3.273200e-09  5.200000e-01  3.273200e-09 -1.364609e-03 
 3.373200e-09  5.000000e-01  3.373200e-09  5.200000e-01  3.373200e-09 -1.384339e-03 
 3.473200e-09  5.000000e-01  3.473200e-09  5.200000e-01  3.473200e-09 -1.364639e-03 
 3.573200e-09  5.000000e-01  3.573200e-09  5.200000e-01  3.573200e-09 -1.384303e-03 
 3.673200e-09  5.000000e-01  3.673200e-09  5.200000e-01  3.673200e-09 -1.364669e-03 
 3.773200e-09  5.000000e-01  3.773200e-09  5.200000e-01  3.773200e-09 -1.384268e-03 
 3.873200e-09  5.000000e-01  3.873200e-09  5.200000e-01  3.873200e-09 -1.364701e-03 
 3.973200e-09  5.000000e-01  3.973200e-09  5.200000e-01  3.973200e-09 -1.384233e-03 
 4.073200e-09  5.000000e-01  4.073200e-09  5.200000e-01  4.073200e-09 -1.364732e-03 
 4.173200e-09  5.000000e-01  4.173200e-09  5.200000e-01  4.173200e-09 -1.384199e-03 
 4.273200e-09  5.000000e-01  4.273200e-09  5.200000e-01  4.273200e-09 -1.364764e-03 
 4.373200e-09  5.000000e-01  4.373200e-09  5.200000e-01  4.373200e-09 -1.384166e-03 
 4.473200e-09  5.000000e-01  4.473200e-09  5.200000e-01  4.473200e-09 -1.364796e-03 
 4.573200e-09  5.000000e-01  4.573200e-09  5.200000e-01  4.573200e-09 -1.384133e-03 
 4.673200e-09  5.000000e-01  4.673200e-09  5.200000e-01  4.673200e-09 -1.364828e-03 
 4.773200e-09  5.000000e-01  4.773200e-09  5.200000e-01  4.773200e-09 -1.384099e-03 
 4.873200e-09  5.000000e-01  4.873200e-09  5.200000e-01  4.873200e-09 -1.364859e-03 
 4.973200e-09  5.000000e-01  4.973200e-09  5.200000e-01  4.973200e-09 -1.384067e-03 
 5.073200e-09  5.000000e-01  5.073200e-09  5.200000e-01  5.073200e-09 -1.364891e-03 
 5.173200e-09  5.000000e-01  5.173200e-09  5.200000e-01  5.173200e-09 -1.384034e-03 
 5.273200e-09  5.000000e-01  5.273200e-09  5.200000e-01  5.273200e-09 -1.364923e-03 
 5.373200e-09  5.000000e-01  5.373200e-09  5.200000e-01  5.373200e-09 -1.384001e-03 
 5.473200e-09  5.000000e-01  5.473200e-09  5.200000e-01  5.473200e-09 -1.364955e-03 
 5.573200e-09  5.000000e-01  5.573200e-09  5.200000e-01  5.573200e-09 -1.383969e-03 
 5.673200e-09  5.000000e-01  5.673200e-09  5.200000e-01  5.673200e-09 -1.364986e-03 
 5.773200e-09  5.000000e-01  5.773200e-09  5.200000e-01  5.773200e-09 -1.383937e-03 
 5.873200e-09  5.000000e-01  5.873200e-09  5.200000e-01  5.873200e-09 -1.365018e-03 
 5.973200e-09  5.000000e-01  5.973200e-09  5.200000e-01  5.973200e-09 -1.383905e-03 
 6.073200e-09  5.000000e-01  6.073200e-09  5.200000e-01  6.073200e-09 -1.365049e-03 
 6.173200e-09  5.000000e-01  6.173200e-09  5.200000e-01  6.173200e-09 -1.383873e-03 
 6.273200e-09  5.000000e-01  6.273200e-09  5.200000e-01  6.273200e-09 -1.365080e-03 
 6.373200e-09  5.000000e-01  6.373200e-09  5.200000e-01  6.373200e-09 -1.383841e-03 
 6.473200e-09  5.000000e-01  6.473200e-09  5.200000e-01  6.473200e-09 -1.365111e-03 
 6.573200e-09  5.000000e-01  6.573200e-09  5.200000e-01  6.573200e-09 -1.383809e-03 
 6.673200e-09  5.000000e-01  6.673200e-09  5.200000e-01  6.673200e-09 -1.365142e-03 
 6.773200e-09  5.000000e-01  6.773200e-09  5.200000e-01  6.773200e-09 -1.383777e-03 
 6.873200e-09  5.000000e-01  6.873200e-09  5.200000e-01  6.873200e-09 -1.365173e-03 
 6.973200e-09  5.000000e-01  6.973200e-09  5.200000e-01  6.973200e-09 -1.383746e-03 
 7.073200e-09  5.000000e-01  7.073200e-09  5.200000e-01  7.073200e-09 -1.365204e-03 
 7.173200e-09  5.000000e-01  7.173200e-09  5.200000e-01  7.173200e-09 -1.383714e-03 
 7.273200e-09  5.000000e-01  7.273200e-09  5.200000e-01  7.273200e-09 -1.365235e-03 
 7.373200e-09  5.000000e-01  7.373200e-09  5.200000e-01  7.373200e-09 -1.383683e-03 
 7.473200e-09  5.000000e-01  7.473200e-09  5.200000e-01  7.473200e-09 -1.365266e-03 
 7.573200e-09  5.000000e-01  7.573200e-09  5.200000e-01  7.573200e-09 -1.383652e-03 
 7.673200e-09  5.000000e-01  7.673200e-09  5.200000e-01  7.673200e-09 -1.365296e-03 
 7.773200e-09  5.000000e-01  7.773200e-09  5.200000e-01  7.773200e-09 -1.383621e-03 
 7.873200e-09  5.000000e-01  7.873200e-09  5.200000e-01  7.873200e-09 -1.365327e-03 
 7.973200e-09  5.000000e-01  7.973200e-09  5.200000e-01  7.973200e-09 -1.383590e-03 
 8.073200e-09  5.000000e-01  8.073200e-09  5.200000e-01  8.073200e-09 -1.365357e-03 
 8.173200e-09  5.000000e-01  8.173200e-09  5.200000e-01  8.173200e-09 -1.383559e-03 
 8.273200e-09  5.000000e-01  8.273200e-09  5.200000e-01  8.273200e-09 -1.365387e-03 
 8.373200e-09  5.000000e-01  8.373200e-09  5.200000e-01  8.373200e-09 -1.383528e-03 
 8.473200e-09  5.000000e-01  8.473200e-09  5.200000e-01  8.473200e-09 -1.365417e-03 
 8.573200e-09  5.000000e-01  8.573200e-09  5.200000e-01  8.573200e-09 -1.383497e-03 
 8.673200e-09  5.000000e-01  8.673200e-09  5.200000e-01  8.673200e-09 -1.365447e-03 
 8.773200e-09  5.000000e-01  8.773200e-09  5.200000e-01  8.773200e-09 -1.383467e-03 
 8.873200e-09  5.000000e-01  8.873200e-09  5.200000e-01  8.873200e-09 -1.365477e-03 
 8.973200e-09  5.000000e-01  8.973200e-09  5.200000e-01  8.973200e-09 -1.383436e-03 
 9.073200e-09  5.000000e-01  9.073200e-09  5.200000e-01  9.073200e-09 -1.365507e-03 
 9.173200e-09  5.000000e-01  9.173200e-09  5.200000e-01  9.173200e-09 -1.383406e-03 
 9.273200e-09  5.000000e-01  9.273200e-09  5.200000e-01  9.273200e-09 -1.365537e-03 
 9.373200e-09  5.000000e-01  9.373200e-09  5.200000e-01  9.373200e-09 -1.383376e-03 
 9.473200e-09  5.000000e-01  9.473200e-09  5.200000e-01  9.473200e-09 -1.365566e-03 
 9.573200e-09  5.000000e-01  9.573200e-09  5.200000e-01  9.573200e-09 -1.383346e-03 
 9.673200e-09  5.000000e-01  9.673200e-09  5.200000e-01  9.673200e-09 -1.365596e-03 
 9.773200e-09  5.000000e-01  9.773200e-09  5.200000e-01  9.773200e-09 -1.383315e-03 
 9.873200e-09  5.000000e-01  9.873200e-09  5.200000e-01  9.873200e-09 -1.365625e-03 
 9.973200e-09  5.000000e-01  9.973200e-09  5.200000e-01  9.973200e-09 -1.383286e-03 
 1.007320e-08  5.000000e-01  1.007320e-08  5.200000e-01  1.007320e-08 -1.365654e-03 
 1.017320e-08  5.000000e-01  1.017320e-08  5.200000e-01  1.017320e-08 -1.383256e-03 
 1.027320e-08  5.000000e-01  1.027320e-08  5.200000e-01  1.027320e-08 -1.365683e-03 
 1.037320e-08  5.000000e-01  1.037320e-08  5.200000e-01  1.037320e-08 -1.383226e-03 
 1.047320e-08  5.000000e-01  1.047320e-08  5.200000e-01  1.047320e-08 -1.365712e-03 
 1.057320e-08  5.000000e-01  1.057320e-08  5.200000e-01  1.057320e-08 -1.383196e-03 
 1.067320e-08  5.000000e-01  1.067320e-08  5.200000e-01  1.067320e-08 -1.365741e-03 
