 frequency      v(vout_p)      v(vout_p)      frequency      v(vout_n)      v(vout_n)     
 9.1201084e+03  1.0405654e+04 -1.9193754e-01  9.1201084e+03 -1.0405654e+04  1.9193754e-01 
 9.3325430e+03  1.0405654e+04 -1.9640834e-01  9.3325430e+03 -1.0405654e+04  1.9640834e-01 
 9.5499259e+03  1.0405654e+04 -2.0098328e-01  9.5499259e+03 -1.0405654e+04  2.0098328e-01 
 9.7723722e+03  1.0405654e+04 -2.0566478e-01  9.7723722e+03 -1.0405654e+04  2.0566478e-01 
 1.0000000e+04  1.0405654e+04 -2.1045533e-01  1.0000000e+04 -1.0405654e+04  2.1045533e-01 
 1.0232930e+04  1.0405654e+04 -2.1535746e-01  1.0232930e+04 -1.0405654e+04  2.1535746e-01 
 1.0471285e+04  1.0405654e+04 -2.2037378e-01  1.0471285e+04 -1.0405654e+04  2.2037378e-01 
 1.0715193e+04  1.0405654e+04 -2.2550695e-01  1.0715193e+04 -1.0405654e+04  2.2550695e-01 
 1.0964782e+04  1.0405654e+04 -2.3075968e-01  1.0964782e+04 -1.0405654e+04  2.3075968e-01 
 1.1220185e+04  1.0405654e+04 -2.3613476e-01  1.1220185e+04 -1.0405654e+04  2.3613476e-01 
 1.1481536e+04  1.0405654e+04 -2.4163505e-01  1.1481536e+04 -1.0405654e+04  2.4163505e-01 
 1.1748976e+04  1.0405654e+04 -2.4726345e-01  1.1748976e+04 -1.0405654e+04  2.4726345e-01 
 1.2022644e+04  1.0405654e+04 -2.5302295e-01  1.2022644e+04 -1.0405654e+04  2.5302295e-01 
 1.2302688e+04  1.0405654e+04 -2.5891662e-01  1.2302688e+04 -1.0405654e+04  2.5891662e-01 
 1.2589254e+04  1.0405654e+04 -2.6494756e-01  1.2589254e+04 -1.0405654e+04  2.6494756e-01 
 1.2882496e+04  1.0405654e+04 -2.7111898e-01  1.2882496e+04 -1.0405654e+04  2.7111898e-01 
 1.3182567e+04  1.0405654e+04 -2.7743415e-01  1.3182567e+04 -1.0405654e+04  2.7743415e-01 
 1.3489629e+04  1.0405654e+04 -2.8389642e-01  1.3489629e+04 -1.0405654e+04  2.8389642e-01 
 1.3803843e+04  1.0405654e+04 -2.9050922e-01  1.3803843e+04 -1.0405654e+04  2.9050922e-01 
 1.4125375e+04  1.0405654e+04 -2.9727605e-01  1.4125375e+04 -1.0405654e+04  2.9727605e-01 
 1.4454398e+04  1.0405654e+04 -3.0420050e-01  1.4454398e+04 -1.0405654e+04  3.0420050e-01 
 1.4791084e+04  1.0405654e+04 -3.1128624e-01  1.4791084e+04 -1.0405654e+04  3.1128624e-01 
